transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost
T002564,S05,2025-06-25 00:00:00,Apparel,2,StyleHub,East,32.06 CAD,70.16,104,5.68,142.29
T002262,S30,2025-05-28 00:00:00,Electronics,2,NorthStar,West,263.95,300.67,24,4.4,142.6
T001344,Store-15,2025-02-13 00:00:00,Beauty,6,GlowWorks,East,17.56,36.8,138,3.68,89.95
T002681,S07,2025-05-16 00:00:00,Apparel,2,StyleHub,North,30.75,65.65,43,3.23,73.46
T002365,S15,2025-01-07 00:00:00,Electronics,8,NorthStar,East,244.35,316.43,42,3.3,65.24
T002491,S28,2025-06-03 00:00:00,GROCERIES,3,FreshFarm,West,7.01,11.13,4,3.92,93.68 CAD
T000753,S16,2025-03-17 00:00:00,Beauty,3,GlowWorks,South,unknown,$42.23,58,4.37,100.48
T002582,S04,2025-03-28 00:00:00,Electronics,2,NorthStar,East,271.47,384.11,18,-6.29, 84.75 
T001687,S24,2025-05-06 00:00:00,Apparel,1,StyleHub,West,27.52,$61.85,44,6.15,193.15
T002876,S08,05/04/2025,Apparel,6,StyleHub,South,27.76,54.52,118,6.59,160.44
T000880,18,2025-05-10 00:00:00,GROCERIES,0,FreshFarm,West,7.66,12.87,35,8.56,236.99
T001742,S14,2025-05-27 00:00:00,Home,7,BudgetSource,West,45.07,80.93,1,4.28,$113.81
T000220,S25,2025-06-20 00:00:00,Electronics,1,NorthStar,West,213.62,267.58,44,6.5,239.55
T001500,S20,2025-05-05 00:00:00,Grocery,3,FreshFarm,South,7.61,10.54,96,4.8,89.4
T000454,S12,2025-04-23 00:00:00,Sports,2,ActivePro,South,45.7,86.29,91,4.15,105.28
T002944,S13,2025-05-06 00:00:00,GROCERIES,3,FreshFarm,East,9.28,$15.25,49,6.26,137.58
T002922,S23,2025-03-06 00:00:00,Apparel,2,StyleHub,South,28.41,65.86,91,4.9,133.14
T002630,S10,2025-01-23 00:00:00,Home,1,BudgetSource,South,47.82, 91.37 ,76,5.18,142.61
T002797,S24,2025-02-12 00:00:00,Electronics,1,NorthStar,West,262.68,367.06,48,4.97,152.95
T002103,S18,2025-03-18 00:00:00,Home,1,BudgetSource,West,38.66,71.13,21,5.63,165.7
T000803,S19,2025-01-05 00:00:00,Grocery,6,FreshFarm,South,7.93,9.93,43,3.47,$76.36
T000357,S05,2025-01-05 00:00:00,Apparel,1,StyleHub,East,29.6,61.5,-7,2.81,64.31
T001758,S13,01/22/2025,Grocery,1,FreshFarm,East,8.59,13.01,34,3.76,84.78
T000823,S24,2025-06-23 00:00:00,Apparel,1,StyleHub,West,26.72,61.38,41,5.47,161.6
T001511,S29,2025-03-18 00:00:00,Electronics,2,NorthStar,West,243.66,315.10 CAD,56,4.67,140.38
T001236,S05,2025-03-27 00:00:00,Home,8,BudgetSource,East,$42.01,82.04,90,3.84,91.89 CAD
T000688,S09,2025-06-26 00:00:00, Electronics ,4,NorthStar,East,289.79,397.53,134,3.63,$79.40
T001041,25,2025-04-18 00:00:00,Beauty,3,GlowWorks,West,19.01,40.33,52,4.79,127.04
T002408,S06,2025-04-12 00:00:00,Apparel,1,StyleHub,East,$26.43,62.69,41,4.92,121.14
T001141,S19,2025-02-09 00:00:00,Home,2,BudgetSource,South,56.17,102.08,112,5.26,120.65
T000064,S21,2025-03-08 00:00:00,Beauty,1,GlowWorks,North,15.78,38.85,91,3.18,83.11
T001885,S05,01/15/2025,Home,2,BudgetSource,East,56.42,99.52,82,4.56,119.87
T001586,S21,2025-01-27 00:00:00,Electronics,2,NorthStar,North,210.6, 273.33 ,159,4.22,89.04
T002870,S23,2025-01-01 00:00:00,Beauty,3,GlowWorks,South,,37.44,89,5.69,174.62
T002604,S21,2025-04-12 00:00:00,Apparel,1,StyleHub,North,22.37 CAD,44.02,148,4.46,$104.63
T002620,S11,2025-03-24 00:00:00,Beauty,5,GLOWWORKS,South,19.53,45.89,100,6.81,146.97
T002139,S24,2025-05-25 00:00:00,Electronics,2,NorthStar,West,268.97,370.94,1,4.05,114.98
T001995,S10,2025-01-24 00:00:00,Apparel,2,StyleHub,South,29.62,62.85,77,4.4,118.78
T001880,S07,2025-03-07 00:00:00,Electronics,5,NorthStar,North,208.04,276.12,155,,127.23
T000663,S23,2025-06-24 00:00:00,Sports,4,ActivePro,South,57.13,114.85,88,4.98,95.13
T000421,S25,2025-03-06 00:00:00,Grocery,2,FRESHFARM,West,8.87,15.18,50,5.06,141.75
T001218,S23,2025-05-22 00:00:00,Home,5,BudgetSource,South,45.81,72.77,45,3.79,91.24
T001283,S26,2025-01-04 00:00:00,Electronics,2,NorthStar,West,188.21,230.56,59,5.21,171.09
T000260,S24,2025-03-22 00:00:00,Electronics,2,NorthStar,West,nan,317.47 CAD,23,2.67,74.28
T000899,S29,2025-04-12 00:00:00,Electronics,2,North-Star,West,240.33,309.85,4,2.87,$83.06
T002293,S14,2025-04-29 00:00:00,Home,1,BudgetSource,West,44.84,81.09,35,3.98,129.65
T001963,S22,2025-04-07 00:00:00,Beauty,4,GlowWorks,South,18.3,42.09,127,4.36,$109.33
T000980,S17,2025-02-28 00:00:00,Grocery,1,FreshFarm,North,7.62,11.61,99,5.16,159.67
T001893,S28,2025-02-10 00:00:00,SPORTS,3,ActivePro,West,54.89,105.09,31,2.63,84.95
T001993,S16,2025-01-26 00:00:00,Electronics,7,NorthStar,South,$185.98,240.67,16,2.81, 59.27 
T002654,S12,2025-06-12 00:00:00,Sports,2,ActivePro,South,57.94,96.3,31,4.67,132.96
T000222,S23,2025-04-11 00:00:00,Beauty,8,GlowWorks,South,15.87,34.02,124,-3.78,118.74
T001145,S13,2025-06-04 00:00:00,Beauty,2,Glow Works,East,14.93,31.62,36,4.71,85.19 CAD
T000387,S17,2025-03-24 00:00:00,Sports,4,ActivePro,North,60.97,123.46,128,4.9,117.25
T001261,S17,2025-03-23 00:00:00,Grocery,3,FreshFarm,North,8.46,13.75,43,4.04,107.15
T001922,S09,2025-01-28 00:00:00,Apparel,3,StyleHub,East,29.71,58.85,150,6.26,157.95
T000498,S10,2025-03-07 00:00:00,Beauty,1,GlowWorks,South,14.54,33.43,140,3.66,92.21
T002527,S16,2025-01-06 00:00:00,Apparel,1,StyleHub,South,28.56,63.9,19,3.16,71.05
T002867,S13,16-Jun-2025,Grocery,3,FreshFarm,East,7.24,10.64,11,3.28,90.65
T000687,S01,2025-02-24 00:00:00,Sports,10,ActivePro,East,56.32,116.22,70,3.52,96.72
T002775,S28,06/11/2025,Electronics,1,NorthStar,West,236.83,283.73,55,4.33,136.44
T002280,S21,2025-06-09 00:00:00,Sporting Goods,4,activepro,North,48.56,83.44,113,4.68,$124.29
T001692,S18,2025-02-12 00:00:00,Sports,2,ActivePro,West,54.81,95.41,24,4.36,142.19
T002084,S05,2025-06-17 00:00:00,Home,0,BudgetSource,East,45.87,82.13,65,5.16,127.7
T000191,S26,2025-06-06 00:00:00,Cosmetics,1,GlowWorks,West,18.11,45.44,14,3.99,128.17
T002852,S18,2025-01-13 00:00:00,Grocery,2,FreshFarm,West,8.26,13.56,19,3.68, 111.72 
T000612, S28 ,2025-03-14 00:00:00,Grocery,-2,FreshFarm,West,9.06,13.37,44,3.43,95.18
T002492,S20,2025-06-18 00:00:00,Electronics,1,North-Star,South,301.16,392.93,112,6.37,210.24
T000469,S03,2025-03-28 00:00:00,Grocery,1,FreshFarm,North,8.7,12.35,72,4.02,109.58
T001165,S13,2025-06-24 00:00:00,Grocery,2,FreshFarm,East,7.36,11.37,20,5.37,140.04
T000376,S08,06/15/2025,Electronics,-1,NorthStar,South,296.63,406.91,145,2.93,82.86
T001794,S22,2025-02-28 00:00:00,Grocery,5,FreshFarm,South,5.96,10.02,131,6.35,166.75
T001395,S29,2025-06-15 00:00:00,Home,2,Budget Source,West,36.84,68.64,8,7.02,230.07
T002110,S01,2025-05-24 00:00:00,Grocery,4,FreshFarm,East,8.57,14.11,133,5.49,$139.59
T000158,S26,2025-05-02 00:00:00,Home,1,BudgetSource,West,nan,99.89,9,4.8,127.03
T002691,S05,2025-01-11 00:00:00,Grocery,1,FreshFarm,East,8.13,12.24,47,4.49,117.83
T002278,S07,2025-02-27 00:00:00,Home,5,BudgetSource,North,45.32,85.23 CAD,118,4.62,127.42
T000415,S06,2025-01-12 00:00:00,Electronics,2,NorthStar,East,271.22,362.0,139,3.83,87.82
T001224,S16,2025-03-02 00:00:00,Apparel,1,StyleHub,South,26.91,55.86,75,5.43,140.37
T002004,S18,2025-02-22 00:00:00,Beauty,2,GlowWorks,West,15.76,36.24,36,4.45,148.16
T000556,S01,2025-02-14 00:00:00,Apparel,2,StyleHub,East,32.11,59.15,71,3.82,101.6
T001738,S15,2025-04-18 00:00:00,Electronics,8,NorthStar,East,292.73,390.75,69,4.76,134.3
T001010,S04,2025-02-27 00:00:00,Apparel,-4,StyleHub,East,25.46,54.73,47,4.15,119.52
T002981,S21,2025-03-28 00:00:00,Home,1,BudgetSource,North,45.29,89.16,-20,3.82,97.94
T001831,S16,2025-03-12 00:00:00,APPAREL,7,StyleHub,South,28.82,57.67,25,4.84,132.48
T001494,S12,2025-02-19 00:00:00,Electronics,1,NorthStar,South,235.73,307.41,117,5.3,134.61
T000543,S19,2025-04-18 00:00:00,Beauty,3,GlowWorks,South,17.59,36.57,133,4.8,124.85
T001281,S01,2025-02-16 00:00:00,apparel,4,StyleHub,East,25.74,58.54,97,4.75,105.8
T000019,S02,2025-04-12 00:00:00,Home,3,BudgetSource,South,51.47,91.54,17,4.56,143.75
T001441,S01,2025-05-24 00:00:00,Beauty,7,GlowWorks,East,15.13,31.8,125,2.0,50.42
T002605,S11,2025-04-21 00:00:00,Home,0,BudgetSource,South,50.16,93.2,51,3.2,62.48
T002736,S29,2025-06-25 00:00:00,Grocery,2,FreshFarm,West,8.35,12.0,21,5.65,176.76
T001543,S25,2025-05-18 00:00:00,Sports,2,ActivePro,West,56.89,108.66,24,4.56,154.66
T000830,S05,2025-05-03 00:00:00,Grocery,4,FreshFarm,East,6.95,10.73,87,3.2,75.13
T000361,S13,2025-04-10 00:00:00,Home,3,BudgetSource,East,42.75,74.41,127,5.84,150.82
T002809,S17,2025-04-23 00:00:00,Electronics,2,NorthStar,North,231.17,309.27,130,4.1,104.28
T001307,S29,2025-04-21 00:00:00,Electronics,4,NorthStar,West,261.65,$351.63,42,5.08,156.49
T000113,S30,2025-06-19 00:00:00,Grocery,2,FreshFarm,West,7.01,11.11,64,-1.62,164.52
T002548,S11,2025-06-25 00:00:00,Grocery,1,FreshFarm,South,6.56,10.49,64,2.19,46.41
T001419,Store-30,2025-02-16 00:00:00,Beauty,3,GlowWorks,West,18.62,43.92,63,4.82,125.01
T000737,S06,2025-03-27 00:00:00,Sports,3,ActivePro,East,61.18,120.24,33,6.47,145.25
T000504,S05,2025-03-20 00:00:00,Grocery,3,FRESHFARM,East,8.85, 14.27 ,75,3.67,67.08
T002761,S18,2025-02-12 00:00:00,Grocery,3,freshfarm,West,8.61,12.87,54,4.41,129.31
T001426,S26,01/22/2025,Apparel,5,StyleHub,West,30.69,64.23,41,2.45,66.16
T000508,S07,2025-04-16 00:00:00,Electronics,1,NorthStar,North,277.93,357.88,54,4.58,106.73
T002237,S06,2025-03-17 00:00:00,Electronics,2,NorthStar,East,225.78,323.73,19,4.5,124.44
T002416,S10,2025-01-23 00:00:00,electronics,5,NorthStar,South,217.9,289.42,46,4.37,107.68
T001271,21,2025-04-14 00:00:00,Beauty,3,GlowWorks,North,20.43,44.73,159,5.22,136.82
T002370,S07,2025-05-09 00:00:00,sports,3,Active Pro,North, 53.19 ,90.05,32,5.42,124.76
T001054,S17,2025-03-01 00:00:00,Grocery,5,FreshFarm,North,8.58,$13.15,76,5.38,$144.79
T002444,S29,2025-04-09 00:00:00,Apparel,1,StyleHub,West,29.54,67.0,35,4.83,$128.71
T000009,S08,2025-05-01 00:00:00,Apparel,7,StyleHub,South,32.81,74.39,56,5.84,137.25
T000364,S27,2025-04-30 00:00:00,Electronics,1,NorthStar,West,259.77,351.5,8,5.14,124.67
T002784,25,2025-02-22 00:00:00,Home,2,BudgetSource,West,47.4,84.58,31,1.72,52.33
T000137,S27,2025-03-31 00:00:00,Grocery,5,FreshFarm,West,9.75,16.39,60,4.16,111.83
T000789,S06,2025-05-14 00:00:00,Grocery,5,FreshFarm,East,7.37,11.78,16,2.11,51.5
T002787,Store-08,2025-02-19 00:00:00,Sports,2,ActivePro,South,58.67,106.62 CAD,118,3.44,82.06
T000424,S04,2025-05-08 00:00:00,Electronics,2,NorthStar,East,262.4,340.6,137,5.57,153.11
T000605,S05,2025-05-21 00:00:00,Apparel,2,StyleHub,East,28.39,62.39,21,2.98,72.83
T002662,S07,2025-01-06 00:00:00,Home,7,BudgetSource,North,55.67,100.25,32,2.99,93.99
T002539,S23,2025-02-25 00:00:00,Home,4,BudgetSource,South,,87.86,96,4.93,116.61
T001353,S19,2025-02-07 00:00:00,Beauty,6,GLOWWORKS,South,16.26,34.23 CAD,106,5.13,126.89
T000346,S13,2025-05-14 00:00:00,Grocery,1,Fresh Farm,East,7.81,12.62,115,4.5,117.13
T001438,S07,2025-02-16 00:00:00,Beauty,1,GlowWorks,North,19.42,45.07,149,4.75,110.6
T002174,S20,2025-02-24 00:00:00,Home,8,BudgetSource,South,51.18,94.95,109,5.64,160.21
T002459,S12,2025-01-21 00:00:00,Apparel,1,StyleHub,South,28.75,61.39,95,3.89,93.86
T000381,S26,2025-04-04 00:00:00,Sports,4,ActivePro,West,50.01,103.05,9,7.26,233.64
T002618,S15,2025-01-08 00:00:00,beauty,3,GlowWorks,East,17.03 CAD,37.27,74,3.2,83.28
T001489,S09,2025-04-30 00:00:00,Grocery,2,FreshFarm,East,8.05,11.76,56,2.86,75.46
T002599,S23,25-Jun-2025,Grocery,,FreshFarm,South,7.42,10.99,45,4.59,$125.23
T000529,S23,2025-01-19 00:00:00,Electronics,-1,NorthStar,South,245.32,354.45,157,-1.71,131.83
T000816,S08,02/20/2025,Electronics,1,NorthStar,South,249.12,301.0,126,4.27,98.37
T002920,S28,2025-06-13 00:00:00,Beauty,2,GlowWorks,West,18.96,44.16,10,4.44,107.37
T002747,S07,01/29/2025,Food,4,FreshFarm,North,7.89,12.15,76,6.76,176.36
T000920,S24,2025-04-14 00:00:00,Grocery,1,Fresh Farm,West,8.04,11.02,23,4.74,131.38
T000624,S30,2025-06-06 00:00:00,Beauty,2,GlowWorks,West,15.79,35.53,16,3.11,112.2
T000322,S09,2025-02-30,Grocery,1,FreshFarm,East,6.58,10.83,144,4.86,93.28
T002389,S25,2025-04-24 00:00:00,Apparel,4,StyleHub,West,unknown,52.58,58,4.92,155.6
T001404,S18,2025-05-23 00:00:00,Sports,2,activepro,West,60.41 CAD,130.82,11,3.91,108.94
T000269,Store-18,2025-01-10 00:00:00,Apparel,7,StyleHub,West,30.83,65.3,0,4.67,140.39
T002749,S01,2025-06-06 00:00:00,Beauty,1,GlowWorks,East,18.73,45.03,nan,5.06,110.49
T001114,S21,2025-06-23 00:00:00,Home,1,BudgetSource,North,48.62,98.27,23,4.07,109.45 CAD
T002504,S03,2025-06-20 00:00:00,Grocery,1,FreshFarm,North,,13.0,19,5.09,118.34
T000998,S02,2025-04-26 00:00:00,Apparel,2,StyleHub,South,24.33,50.86,76,4.07,100.13
T000982,S07,2025-04-28 00:00:00,Beauty,1,GlowWorks,North,16.17,35.52,105,4.92,133.06
T002134,S15,2025-06-09 00:00:00,Apparel,4,StyleHub,East,$31.14,67.89,81,5.09,109.53
T001616,S05,03/04/2025,Beauty,2,GlowWorks,East,15.92 CAD,36.95,29,3.26,77.61
T002488,S26,2025-01-01 00:00:00,Apparel,2,StyleHub,West,31.18,70.56,58,4.72,141.33
T001521,S25,2025-04-28 00:00:00,Home,6,Budget Source,West,$42.95,81.61,14,4.07,116.02
T001499,S25,2025-02-07 00:00:00,Apparel,2,StyleHub,West,$24.74,44.86,12,5.31,156.3
T000686,12,2025-01-22 00:00:00,Sports,1,ActivePro,South,54.07,107.32,50,5.25,155.09
T001304,S23,2025-01-22 00:00:00,Grocery,1,FreshFarm,South,7.96,13.09,45,5.08,134.74
T000152,S27,not available,Home,1,budgetsource,West,48.47,81.12,17,3.83,122.61
T000237,S24,2025-01-17 00:00:00,Sports,2,ACTIVEPRO,West,67.35,138.54,61,4.31,126.33
T000123,S29,2025-05-10 00:00:00,Sporting Goods,2,ActivePro,West,60.64,$125.02,7,4.24,115.75
T001504,S04,2025-04-19 00:00:00,Sports,1,ActivePro,East,54.23,111.53 CAD,37,4.04,86.59
T002846,S13,2025-06-04 00:00:00,Grocery,5,FreshFarm,East,9.82,15.36,43,4.23,$143.93
T001369,S10,2025-01-21 00:00:00,Home,4,BudgetSource,South,46.05,83.14,111,5.73,125.8
T000793,S01,01/29/2025,Electronics,1,NorthStar,East,226.41,292.9,63,3.03,63.75
T002568,S25,2025-03-15 00:00:00,Apparel,6,StyleHub,West,21.84,45.05,56,3.68,96.92
T001508,S25,2025-06-07 00:00:00,Food,2,FreshFarm,West,8.37,13.21,12,4.98,143.33
T001579,S01,2025-06-05 00:00:00,Grocery,4,FreshFarm,East,7.98,11.91,101,4.39,144.58
T000560,S09,2025-04-19 00:00:00,Apparel,1,StyleHub,East,20.88,48.28,93,3.44,87.27
T002395,S14,2025-03-05 00:00:00,Electronic,1,NorthStar,West,230.65,305.43,56,3.35,88.7
T002252,S23,02/16/2025,Grocery,6,FreshFarm,South,7.73,14.33,145,4.8,94.5
T000230,Store-15,2025-05-29 00:00:00,Electronics,1,NorthStar,East,217.79,259.06,88,3.98,$124.10
T002225,S19,2025-05-14 00:00:00,Home,5,BudgetSource,South,46.61,91.11,32,4.96,117.50
T000070,S22,2025-04-21 00:00:00,SPORTS,2,ActivePro,South,55.44,100.97,130,4.78,125.07
T001554,S25,2025-01-08 00:00:00,Sports,2,ActivePro,West,55.88,100.75,4,4.25,152.44
T002602,S02,2025-01-13 00:00:00,Sports,6,ActivePro,South,59.46,121.18,45,5.21,150.31
T000893,S27,2025-05-22 00:00:00,Beauty,1,glowworks,West,18.75,41.65,42,4.98,137.68
T000464,S11,2025-05-07 00:00:00,Home,5,BudgetSource,South,44.1,90.22,70,3.43,90.04
T002864,S14,2025-01-14 00:00:00,Electronics,2,NorthStar,West,230.38 CAD,293.46,0,5.77,186.41
T000127,S05,2025-06-03 00:00:00,Electronics,7,NorthStar,East,292.55,416.14,147,4.87,117.02
T001801,S11,2025-02-11 00:00:00,Apparel,1,StyleHub,South,24.16,51.81,103,5.7,126.55
T000482,S15,2025-04-10 00:00:00,Home,5,BudgetSource,East,47.64,91.94,56,3.7,92.11
T001762,S09,2025-02-10 00:00:00,Apparel,2,StyleHub,East,26.63,56.61,129,5.32,105.89
T001957,S15,02/01/2025,Home,6,BudgetSource,East,45.69,81.91,60,4.65,120.39
T001536,S06,2025-05-25 00:00:00,Apparel,1,StyleHub,East,32.85 CAD,68.42,,4.17,99.78
T000795,05,2025-03-12 00:00:00,Apparel,2,StyleHub,East,27.76,55.86,153,5.68,120.74
T002592,S19,2025-02-16 00:00:00,Sports,7,ActivePro,South,$49.16,102.49,51,3.77,106.96
T001729,S07,2025-01-28 00:00:00,Electronics,5,North Star,North,227.05 CAD,319.52,48,3.24,98.83 CAD
T002372,S23,2025-05-29 00:00:00,Electronics,4,NorthStar,South,248.77,$315.14,34,3.79,86.74
T002248,02,24-Mar-2025,Electronics,7,NorthStar,South,$247.20,286.02,77,4.56,115.66
T000923,S21,2025-01-11 00:00:00,Sports,2,ActivePro,North,57.09,119.65,124,3.55,88.4
T001140,S10,2025-03-04 00:00:00,Apparel,8,StyleHub,South,28.24,62.37,-2,5.53,150.58
T002788,S18,2025-05-18 00:00:00,Beauty,2,GlowWorks,West,17.07,42.24,60,4.98,138.14
T001152,S18,2025-01-03 00:00:00,Apparel,3,StyleHub,West,30.88,67.37,19,3.86,91.67
T000545,S25,2025-06-09 00:00:00,beauty,4,GlowWorks,West,16.62,39.04,9,4.09,134.89 CAD
T000610,S14,2025-05-22 00:00:00,Apparel,2,StyleHub,West,29.75,64.31,2,4.22,140.29
T001595,S28,2025-02-24 00:00:00,Grocery,2,FreshFarm,West,8.3,12.32,36,4.86,174.41
T000090,S25,2025-01-06 00:00:00,Grocery,2,FreshFarm,West,8.37,12.50 CAD,40,4.25,122.31 CAD
T000755,S24,2025-02-24 00:00:00,Grocery,2,FreshFarm,West,7.86,11.29,6,4.33,118.69
T002334,S22,2025-05-17 00:00:00,Electronics,2,NorthStar,South,322.25,388.55,101,5.14,127.58
T002759,S18,2025-01-29 00:00:00,Sports,1,ActivePro,West,57.82,110.35,16,3.91,122.98
T002185,S27,2025-05-19 00:00:00,Electronics,1,NorthStar,West,259.47,354.64,21,5.18,128.73
T002500,S27,2025-04-02 00:00:00,Sports,5,ActivePro,West,45.15,84.01,9,4.25,119.49
T000420,S26,2025-03-24 00:00:00,Electronics,1,NorthStar,West,261.36,376.42,31,4.48,122.2
T002411,S15,28-Mar-2025,GROCERIES,1,FreshFarm,East,7.09,11.43,33,4.05,102.75
T000658,S29,2025-03-20 00:00:00,Beauty,1,GlowWorks,West,20.28,49.03,17,6.76,232.02
T001506,S30,2025-01-10 00:00:00,electronics,2,NorthStar,West,226.93,$298.36,2,4.52,146.3
T002943, S25 ,2025-05-18 00:00:00,Beauty,3,GlowWorks,West,$15.63,36.32,34,3.28,85.02
T002554,S12,2025-05-09 00:00:00,Apparel,4,StyleHub,South,nan,61.14,91,6.55,162.67
T002959,S17,2025-05-08 00:00:00,beauty,2,glowworks,North,20.38 CAD,48.7,96,4.35,100.88
T002157,S08,2025-04-04 00:00:00,Electronics,2,North Star,South,unknown,292.62,88,5.21,128.36
T002663,07,2025-05-11 00:00:00,Electronics,2,NorthStar,North,239.89,319.71,20,4.87,130.62
T001846, store_20 ,2025-04-18 00:00:00,Electronics,two,NorthStar,South,$280.14,381.26,64,4.42,110.75
T002570,S06,2025-04-30 00:00:00,Apparel,6,StyleHub,East,24.30,46.01,58,5.22,148.89
T002418,S20,2025-06-10 00:00:00,Electronics,1,North Star,South,254.65,336.22,44,5.38,137.12
T000677,S01,2025-05-05 00:00:00,Sports,2,ACTIVEPRO,East,55.0,113.71,63,5.19,159.26
T002032,S12,2025-05-16 00:00:00,Home,1,BudgetSource,South,48.94,85.08,37,6.04,173.77
T000050,S05,2025-01-08 00:00:00,Home,5,BudgetSource,East,44.15,79.91,82,3.92,103.39
T002982,S24,2025-05-03 00:00:00,Electronic,1,NorthStar,West,290.58,410.21,11,3.96,124.19
T001534,S12,20-Apr-2025,Apparel,7,StyleHub,South,30.66,60.96,101,5.82,140.38
T001652,S14,2025-03-15 00:00:00,Sports,1,ActivePro,West,55.58,115.1,57,5.46,165.54
T000437,Store-05,2025-06-06 00:00:00,Grocery,4,FreshFarm,East,8.68,12.75,27,4.18,109.0
T002877, S15 ,2025-05-01 00:00:00,Home,1,BudgetSource,East,52.08,106.94,10,5.04,118.59
T000341,S13,2025-05-24 00:00:00,Electronics,3,NorthStar,East,258.8, 346.49 ,142,5.29,126.21
T002720,18,2025-03-21 00:00:00,Electronics,2,NorthStar,West,250.12,334.87,55,4.21,$133.18
T001866,S27,01/04/2025,Electronics,1,NorthStar,West,228.0,282.01,64,4.04,$106.85
T000300,S15,2025-06-14 00:00:00,Beauty,4,GlowWorks,East,18.06,42.76,133,5.96,159.77
T002228,S14,2025-01-07 00:00:00,Beauty,6,GlowWorks,West,18.93,42.18,unknown,6.04,158.99
T000833,S01,2025-05-16 00:00:00,Sports,1,ActivePro,East,48.08,96.8,37,4.82,126.93
T001569,S08,2025-05-06 00:00:00,Apparel,6,StyleHub,South, 28.95 ,63.01,-16,3.57,86.27
T001622,S28,05/24/2025,Home,2,BudgetSource,West,45.33,84.44,3,6.6,223.86
T001230,S24,2025-05-02 00:00:00,Home,1,BudgetSource,West,43.19,84.95,14,4.83,151.8
T000372,S02,2025-04-14 00:00:00,Electronics,2,NorthStar,South,226.04,$331.24,121,4.93,106.66
T000157,S02,2025-06-09 00:00:00,Home,1,BudgetSource,South,44.98,85.19,34,4.99,138.49
T002331,S03,2025-05-10 00:00:00,Home,2,BudgetSource,North,42.33,79.31,129,3.71,110.85
T002964,S19,2025-05-07 00:00:00,Home,4,BudgetSource,South,40.54,71.73,unknown,5.5,121.38
T000160,S07,2025-03-05 00:00:00,Apparel,1,StyleHub,North,26.41,54.39,78,5.29,124.04
T001588,S05,2025-05-21 00:00:00,Grocery,4,FreshFarm,East,$8.38,13.12,24,4.73,125.86
T000916,S21,2025-01-27 00:00:00,Sports,4,ActivePro,North,53.78,112.73 CAD,126,4.94,120.76
T002468,S19,2025-05-21 00:00:00,Apparel,1,StyleHub,South,31.42,66.27,127,6.07,139.92 CAD
T001624,S01,05/03/2025,Home,3,BudgetSource,East,48.78,85.65,94,5.85,140.32
T000247,S05,2025-02-02 00:00:00,Sports,3,ActivePro,East,44.96,89.4,83,5.28,126.71
T002768,S16,2025-01-14 00:00:00,Grocery,3,FreshFarm,South,7.11,11.8,35,unknown,107.86
T000643,S09,2025-04-18 00:00:00,Electronics,8,NorthStar,East,269.88,383.08,41,5.8,159.01
T001702,S01,2025-06-21 00:00:00,Home,1,BudgetSource,East, 39.97 ,77.91,80,4.17,93.47
T001491,S26,02/23/2025,Grocery,4,FreshFarm,West,7.64,10.89,43,4.2,106.18
T002735,S26,21-Feb-2025,Home,6,BudgetSource,West,44.35,75.83,4,5.21,158.77
T000398,S07,2025-06-03 00:00:00,Electronics,3,NorthStar,North,243.15,346.45,121,2.01,47.62
T000470,S10,2025-04-12 00:00:00,Electronics,1,NorthStar,South,261.32,348.41,141,4.65,126.99
T000015,S05,04/23/2025,Grocery,7,FreshFarm,East,7.67 CAD,12.35,155,5.42,144.99
T000165,S21,2025-02-22 00:00:00,Beauty,2,GlowWorks,North,16.63,35.07,128,4.61,100.15 CAD
T002777,S05,2025-06-19 00:00:00,Home,4,BudgetSource,East,41.62,82.86,144,6.09,158.57
T001562,S07,2025-01-27 00:00:00,Beauty,3,GlowWorks,North,21.88,51.07,41,4.43,$98.39
T001251,S14,2025-06-07 00:00:00,Apparel,3,StyleHub,West,28.85,57.69,31,6.09,203.92 CAD
T002453,S13,2025-06-06 00:00:00,Grocery,1,FreshFarm,East,7.23,10.96,52,3.9,81.75 CAD
T002330,Store-02,2025-02-20 00:00:00,Home,1,BudgetSource,South,41.29,75.14,108,5.83,129.32
T002988,S27,2025-02-15 00:00:00,Grocery,2,FreshFarm,West,8.54,13.18,9,2.03,65.32
T001551,01,2025-05-24 00:00:00,Sports,5,ActivePro,East,58.76,115.94,147,4.52,115.15
T001626,S28,2025-03-25 00:00:00,Electronics,1,NorthStar,West,264.79,$315.98,55,5.9,158.48
T000178,S04,2025-01-27 00:00:00,Apparel,4,StyleHub,East,23.2,51.91,157,3.41,75.93
T000181,S04,2025-04-21 00:00:00,Apparel,1,StyleHub,East,26.78 CAD,55.51,130,4.88,131.45
T000061,S05,,home,1,BudgetSource,East,45.07,77.5,119,6.47,171.92
T000449,S19,2025-03-13 00:00:00,Sports,4,ActivePro,South,55.0,104.22,133,5.22,109.25
T000531,S21,2025-03-07 00:00:00,Electronics,-1,NorthStar,North,246.74,336.2,121,nan,73.06
T001875,S08,2025-05-14 00:00:00,Home,3,BudgetSource,South,46.81,92.14,24,6.08,139.11
T002963, store_17 ,2025-05-21 00:00:00,Grocery,8,FRESHFARM,North,7.48,12.34,112,3.48,91.25
T001273,Store-15,2025-02-02 00:00:00,ELECTRONIC,1,NorthStar,East,232.30 CAD,331.42,47,5.97,159.35
