transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost,revenue,cogs,gross_profit
T000907,S25,2025-02-13,Sports,2.0,ActivePro,West,55.74,107.29,51.0,5.6,198.19,214.58,111.48,-95.08999999999999
T002675,S07,2025-01-27,Beauty,4.0,GlowWorks,North,19.53,47.81,28.0,3.12,65.32,191.24,78.12,47.80000000000001
T000456,S21,2025-01-09,Electronics,4.0,NorthStar,North,217.78,308.81,22.0,4.65,130.8,1235.24,871.12,233.32
T001099,S11,2025-06-28,Home Goods,3.0,BudgetSource,South,47.12,90.82,94.0,3.22,73.45,272.46,141.35999999999999,57.64999999999999
T001201,S24,2025-05-29,Home Goods,1.0,BudgetSource,West,48.07,87.44,50.0,4.87,125.17,87.44,48.07,-85.80000000000001
T002850,S26,2025-06-20,Grocery,2.0,FreshFarm,West,7.24,10.6,12.0,3.54,91.23,21.2,14.48,-84.51
T000174,S06,2025-01-05,Home Goods,2.0,BudgetSource,East,43.75,76.62,28.0,4.44,107.14,153.24,87.5,-41.39999999999999
T001625,S03,2025-01-05,Clothing,1.0,StyleHub,North,32.65,63.48,34.0,5.25,130.96,63.48,32.65,-100.13000000000001
T001903,S09,2025-03-19,Beauty,1.0,GlowWorks,East,23.32,57.84,102.0,3.85,90.06,57.84,23.32,-55.54
T002858,S03,2025-02-09,Home Goods,1.0,BudgetSource,North,44.85,81.4,153.0,4.93,96.02,81.4,44.85,-59.46999999999999
T002428,S21,2025-05-02,Beauty,1.0,GlowWorks,North,18.41,39.26,40.0,4.82,107.91,39.26,18.41,-87.06
T000072,S23,2025-04-01,Sports,4.0,ActivePro,South,56.05,112.23,13.0,5.79,137.86,448.92,224.2,86.86000000000001
T002143,S05,2025-02-12,Sports,6.0,ActivePro,East,52.17,108.08,139.0,5.34,145.4,648.48,313.02,190.06000000000003
T001711,S17,2025-03-30,Grocery,1.0,FreshFarm,North,7.86,12.43,97.0,4.99,149.7,12.43,7.86,-145.13
T002657,S25,2025-04-13,Home Goods,2.0,BudgetSource,West,48.08,89.06,63.0,4.69,152.95,178.12,96.16,-70.98999999999998
T001733,S12,2025-02-05,Grocery,3.0,FreshFarm,South,8.43,13.0,134.0,4.19,105.22,39.0,25.29,-91.50999999999999
T000481,S07,2025-04-01,Beauty,2.0,GlowWorks,North,18.06,43.13,95.0,3.7,86.45,86.26,36.12,-36.309999999999995
T001558,S29,2025-03-12,Grocery,4.0,FreshFarm,West,6.74,9.92,13.0,3.78,123.75,39.68,26.96,-111.03
T000452,S10,2025-04-12,Electronics,2.0,NorthStar,South,211.36,281.89,69.0,4.28,109.93,563.78,422.72,31.12999999999994
T002564,S05,2025-06-25,Clothing,2.0,StyleHub,East,32.06,70.16,104.0,5.68,142.29,140.32,64.12,-66.09
T002262,S30,2025-05-28,Electronics,2.0,NorthStar,West,263.95,300.67,24.0,4.4,142.6,601.34,527.9,-69.15999999999994
T001344,S15,2025-02-13,Beauty,6.0,GlowWorks,East,17.56,36.8,138.0,3.68,89.95,220.79999999999998,105.35999999999999,25.489999999999995
T002681,S07,2025-05-16,Clothing,2.0,StyleHub,North,30.75,65.65,43.0,3.23,73.46,131.3,61.5,-3.6599999999999824
T002365,S15,2025-01-07,Electronics,8.0,NorthStar,East,244.35,316.43,42.0,3.3,65.24,2531.44,1954.8,511.4000000000001
T002491,S28,2025-06-03,Grocery,3.0,FreshFarm,West,7.01,11.13,4.0,3.92,93.68,33.39,21.03,-81.32000000000001
T001687,S24,2025-05-06,Clothing,1.0,StyleHub,West,27.52,61.85,44.0,6.15,193.15,61.85,27.52,-158.82
T002876,S08,2025-05-04,Clothing,6.0,StyleHub,South,27.76,54.52,118.0,6.59,160.44,327.12,166.56,0.12000000000000455
T001742,S14,2025-05-27,Home Goods,7.0,BudgetSource,West,45.07,80.93,1.0,4.28,113.81,566.51,315.49,137.20999999999998
T000220,S25,2025-06-20,Electronics,1.0,NorthStar,West,213.62,267.58,44.0,6.5,239.55,267.58,213.62,-185.59000000000003
T001500,S20,2025-05-05,Grocery,3.0,FreshFarm,South,7.61,10.54,96.0,4.8,89.4,31.619999999999997,22.830000000000002,-80.61000000000001
T000454,S12,2025-04-23,Sports,2.0,ActivePro,South,45.7,86.29,91.0,4.15,105.28,172.58,91.4,-24.099999999999994
T002944,S13,2025-05-06,Grocery,3.0,FreshFarm,East,9.28,15.25,49.0,6.26,137.58,45.75,27.839999999999996,-119.67000000000002
T002922,S23,2025-03-06,Clothing,2.0,StyleHub,South,28.41,65.86,91.0,4.9,133.14,131.72,56.82,-58.23999999999998
T002630,S10,2025-01-23,Home Goods,1.0,BudgetSource,South,47.82,91.37,76.0,5.18,142.61,91.37,47.82,-99.06
T002797,S24,2025-02-12,Electronics,1.0,NorthStar,West,262.68,367.06,48.0,4.97,152.95,367.06,262.68,-48.56999999999999
T002103,S18,2025-03-18,Home Goods,1.0,BudgetSource,West,38.66,71.13,21.0,5.63,165.7,71.13,38.66,-133.23
T000803,S19,2025-01-05,Grocery,6.0,FreshFarm,South,7.93,9.93,43.0,3.47,76.36,59.58,47.58,-64.36
T001758,S13,2025-01-22,Grocery,1.0,FreshFarm,East,8.59,13.01,34.0,3.76,84.78,13.01,8.59,-80.36
T000823,S24,2025-06-23,Clothing,1.0,StyleHub,West,26.72,61.38,41.0,5.47,161.6,61.38,26.72,-126.94
T001511,S29,2025-03-18,Electronics,2.0,NorthStar,West,243.66,315.1,56.0,4.67,140.38,630.2,487.32,2.500000000000057
T001236,S05,2025-03-27,Home Goods,8.0,BudgetSource,East,42.01,82.04,90.0,3.84,91.89,656.32,336.08,228.35000000000008
T000688,S09,2025-06-26,Electronics,4.0,NorthStar,East,289.79,397.53,134.0,3.63,79.4,1590.12,1159.16,351.55999999999983
T001041,S25,2025-04-18,Beauty,3.0,GlowWorks,West,19.01,40.33,52.0,4.79,127.04,120.99,57.03,-63.08000000000001
T002408,S06,2025-04-12,Clothing,1.0,StyleHub,East,26.43,62.69,41.0,4.92,121.14,62.69,26.43,-84.88
T001141,S19,2025-02-09,Home Goods,2.0,BudgetSource,South,56.17,102.08,112.0,5.26,120.65,204.16,112.34,-28.830000000000013
T000064,S21,2025-03-08,Beauty,1.0,GlowWorks,North,15.78,38.85,91.0,3.18,83.11,38.85,15.78,-60.04
T001885,S05,2025-01-15,Home Goods,2.0,BudgetSource,East,56.42,99.52,82.0,4.56,119.87,199.04,112.84,-33.670000000000016
T001586,S21,2025-01-27,Electronics,2.0,NorthStar,North,210.6,273.33,159.0,4.22,89.04,546.66,421.2,36.41999999999997
T002604,S21,2025-04-12,Clothing,1.0,StyleHub,North,22.37,44.02,148.0,4.46,104.63,44.02,22.37,-82.97999999999999
T002620,S11,2025-03-24,Beauty,5.0,GlowWorks,South,19.53,45.89,100.0,6.81,146.97,229.45,97.65,-15.170000000000016
T002139,S24,2025-05-25,Electronics,2.0,NorthStar,West,268.97,370.94,1.0,4.05,114.98,741.88,537.94,88.95999999999994
T001995,S10,2025-01-24,Clothing,2.0,StyleHub,South,29.62,62.85,77.0,4.4,118.78,125.7,59.24,-52.31999999999999
T000663,S23,2025-06-24,Sports,4.0,ActivePro,South,57.13,114.85,88.0,4.98,95.13,459.4,228.52,135.74999999999997
T000421,S25,2025-03-06,Grocery,2.0,FreshFarm,West,8.87,15.18,50.0,5.06,141.75,30.36,17.74,-129.13
T001218,S23,2025-05-22,Home Goods,5.0,BudgetSource,South,45.81,72.77,45.0,3.79,91.24,363.84999999999997,229.05,43.55999999999996
T001283,S26,2025-01-04,Electronics,2.0,NorthStar,West,188.21,230.56,59.0,5.21,171.09,461.12,376.42,-86.39000000000001
T000899,S29,2025-04-12,Electronics,2.0,NorthStar,West,240.33,309.85,4.0,2.87,83.06,619.7,480.66,55.98000000000002
T002293,S14,2025-04-29,Home Goods,1.0,BudgetSource,West,44.84,81.09,35.0,3.98,129.65,81.09,44.84,-93.4
T001963,S22,2025-04-07,Beauty,4.0,GlowWorks,South,18.3,42.09,127.0,4.36,109.33,168.36,73.2,-14.169999999999987
T000980,S17,2025-02-28,Grocery,1.0,FreshFarm,North,7.62,11.61,99.0,5.16,159.67,11.61,7.62,-155.67999999999998
T001893,S28,2025-02-10,Sports,3.0,ActivePro,West,54.89,105.09,31.0,2.63,84.95,315.27,164.67000000000002,65.64999999999996
T001993,S16,2025-01-26,Electronics,7.0,NorthStar,South,185.98,240.67,16.0,2.81,59.27,1684.6899999999998,1301.86,323.55999999999995
T002654,S12,2025-06-12,Sports,2.0,ActivePro,South,57.94,96.3,31.0,4.67,132.96,192.6,115.88,-56.24000000000001
T001145,S13,2025-06-04,Beauty,2.0,GlowWorks,East,14.93,31.62,36.0,4.71,85.19,63.24,29.86,-51.809999999999995
T000387,S17,2025-03-24,Sports,4.0,ActivePro,North,60.97,123.46,128.0,4.9,117.25,493.84,243.88,132.70999999999998
T001261,S17,2025-03-23,Grocery,3.0,FreshFarm,North,8.46,13.75,43.0,4.04,107.15,41.25,25.380000000000003,-91.28
T001922,S09,2025-01-28,Clothing,3.0,StyleHub,East,29.71,58.85,150.0,6.26,157.95,176.55,89.13,-70.52999999999997
T000498,S10,2025-03-07,Beauty,1.0,GlowWorks,South,14.54,33.43,140.0,3.66,92.21,33.43,14.54,-73.32
T002527,S16,2025-01-06,Clothing,1.0,StyleHub,South,28.56,63.9,19.0,3.16,71.05,63.9,28.56,-35.709999999999994
T002867,S13,2025-06-16,Grocery,3.0,FreshFarm,East,7.24,10.64,11.0,3.28,90.65,31.92,21.72,-80.45
T000687,S01,2025-02-24,Sports,10.0,ActivePro,East,56.32,116.22,70.0,3.52,96.72,1162.2,563.2,502.28
T002775,S28,2025-06-11,Electronics,1.0,NorthStar,West,236.83,283.73,55.0,4.33,136.44,283.73,236.83,-89.53999999999999
T002280,S21,2025-06-09,Sports,4.0,ActivePro,North,48.56,83.44,113.0,4.68,124.29,333.76,194.24,15.229999999999976
T001692,S18,2025-02-12,Sports,2.0,ActivePro,West,54.81,95.41,24.0,4.36,142.19,190.82,109.62,-60.99000000000001
T000191,S26,2025-06-06,Beauty,1.0,GlowWorks,West,18.11,45.44,14.0,3.99,128.17,45.44,18.11,-100.83999999999999
T002852,S18,2025-01-13,Grocery,2.0,FreshFarm,West,8.26,13.56,19.0,3.68,111.72,27.12,16.52,-101.12
T002492,S20,2025-06-18,Electronics,1.0,NorthStar,South,301.16,392.93,112.0,6.37,210.24,392.93,301.16,-118.47000000000003
T000469,S03,2025-03-28,Grocery,1.0,FreshFarm,North,8.7,12.35,72.0,4.02,109.58,12.35,8.7,-105.92999999999999
T001165,S13,2025-06-24,Grocery,2.0,FreshFarm,East,7.36,11.37,20.0,5.37,140.04,22.74,14.72,-132.01999999999998
T001794,S22,2025-02-28,Grocery,5.0,FreshFarm,South,5.96,10.02,131.0,6.35,166.75,50.099999999999994,29.8,-146.45000000000002
T001395,S29,2025-06-15,Home Goods,2.0,BudgetSource,West,36.84,68.64,8.0,7.02,230.07,137.28,73.68,-166.47
T002110,S01,2025-05-24,Grocery,4.0,FreshFarm,East,8.57,14.11,133.0,5.49,139.59,56.44,34.28,-117.43
T002691,S05,2025-01-11,Grocery,1.0,FreshFarm,East,8.13,12.24,47.0,4.49,117.83,12.24,8.13,-113.72
T002278,S07,2025-02-27,Home Goods,5.0,BudgetSource,North,45.32,85.23,118.0,4.62,127.42,426.15000000000003,226.6,72.13000000000004
T000415,S06,2025-01-12,Electronics,2.0,NorthStar,East,271.22,362.0,139.0,3.83,87.82,724.0,542.44,93.73999999999995
T001224,S16,2025-03-02,Clothing,1.0,StyleHub,South,26.91,55.86,75.0,5.43,140.37,55.86,26.91,-111.42
T002004,S18,2025-02-22,Beauty,2.0,GlowWorks,West,15.76,36.24,36.0,4.45,148.16,72.48,31.52,-107.19999999999999
T000556,S01,2025-02-14,Clothing,2.0,StyleHub,East,32.11,59.15,71.0,3.82,101.6,118.3,64.22,-47.519999999999996
T001738,S15,2025-04-18,Electronics,8.0,NorthStar,East,292.73,390.75,69.0,4.76,134.3,3126.0,2341.84,649.8599999999999
T001831,S16,2025-03-12,Clothing,7.0,StyleHub,South,28.82,57.67,25.0,4.84,132.48,403.69,201.74,69.47
T001494,S12,2025-02-19,Electronics,1.0,NorthStar,South,235.73,307.41,117.0,5.3,134.61,307.41,235.73,-62.92999999999998
T000543,S19,2025-04-18,Beauty,3.0,GlowWorks,South,17.59,36.57,133.0,4.8,124.85,109.71000000000001,52.769999999999996,-67.90999999999998
T001281,S01,2025-02-16,Clothing,4.0,StyleHub,East,25.74,58.54,97.0,4.75,105.8,234.16,102.96,25.39999999999999
T001441,S01,2025-05-24,Beauty,7.0,GlowWorks,East,15.13,31.8,125.0,2.0,50.42,222.6,105.91000000000001,66.26999999999998
T002736,S29,2025-06-25,Grocery,2.0,FreshFarm,West,8.35,12.0,21.0,5.65,176.76,24.0,16.7,-169.45999999999998
T001543,S25,2025-05-18,Sports,2.0,ActivePro,West,56.89,108.66,24.0,4.56,154.66,217.32,113.78,-51.120000000000005
T000830,S05,2025-05-03,Grocery,4.0,FreshFarm,East,6.95,10.73,87.0,3.2,75.13,42.92,27.8,-60.00999999999999
T000361,S13,2025-04-10,Home Goods,3.0,BudgetSource,East,42.75,74.41,127.0,5.84,150.82,223.23,128.25,-55.84
T002809,S17,2025-04-23,Electronics,2.0,NorthStar,North,231.17,309.27,130.0,4.1,104.28,618.54,462.34,51.91999999999999
T001307,S29,2025-04-21,Electronics,4.0,NorthStar,West,261.65,351.63,42.0,5.08,156.49,1406.52,1046.6,203.43000000000006
T002548,S11,2025-06-25,Grocery,1.0,FreshFarm,South,6.56,10.49,64.0,2.19,46.41,10.49,6.56,-42.48
T001419,S30,2025-02-16,Beauty,3.0,GlowWorks,West,18.62,43.92,63.0,4.82,125.01,131.76,55.86,-49.110000000000014
T000737,S06,2025-03-27,Sports,3.0,ActivePro,East,61.18,120.24,33.0,6.47,145.25,360.71999999999997,183.54,31.92999999999998
T000504,S05,2025-03-20,Grocery,3.0,FreshFarm,East,8.85,14.27,75.0,3.67,67.08,42.81,26.549999999999997,-50.81999999999999
T002761,S18,2025-02-12,Grocery,3.0,FreshFarm,West,8.61,12.87,54.0,4.41,129.31,38.61,25.83,-116.53
T001426,S26,2025-01-22,Clothing,5.0,StyleHub,West,30.69,64.23,41.0,2.45,66.16,321.15000000000003,153.45000000000002,101.54000000000002
T000508,S07,2025-04-16,Electronics,1.0,NorthStar,North,277.93,357.88,54.0,4.58,106.73,357.88,277.93,-26.780000000000015
T002237,S06,2025-03-17,Electronics,2.0,NorthStar,East,225.78,323.73,19.0,4.5,124.44,647.46,451.56,71.46000000000004
T002416,S10,2025-01-23,Electronics,5.0,NorthStar,South,217.9,289.42,46.0,4.37,107.68,1447.1000000000001,1089.5,249.92000000000013
T001271,S21,2025-04-14,Beauty,3.0,GlowWorks,North,20.43,44.73,159.0,5.22,136.82,134.19,61.29,-63.91999999999999
T002370,S07,2025-05-09,Sports,3.0,ActivePro,North,53.19,90.05,32.0,5.42,124.76,270.15,159.57,-14.180000000000021
T001054,S17,2025-03-01,Grocery,5.0,FreshFarm,North,8.58,13.15,76.0,5.38,144.79,65.75,42.9,-121.94
T002444,S29,2025-04-09,Clothing,1.0,StyleHub,West,29.54,67.0,35.0,4.83,128.71,67.0,29.54,-91.25
T000009,S08,2025-05-01,Clothing,7.0,StyleHub,South,32.81,74.39,56.0,5.84,137.25,520.73,229.67000000000002,153.81
T000364,S27,2025-04-30,Electronics,1.0,NorthStar,West,259.77,351.5,8.0,5.14,124.67,351.5,259.77,-32.93999999999998
T002784,S25,2025-02-22,Home Goods,2.0,BudgetSource,West,47.4,84.58,31.0,1.72,52.33,169.16,94.8,22.03
T000137,S27,2025-03-31,Grocery,5.0,FreshFarm,West,9.75,16.39,60.0,4.16,111.83,81.95,48.75,-78.63
T000789,S06,2025-05-14,Grocery,5.0,FreshFarm,East,7.37,11.78,16.0,2.11,51.5,58.9,36.85,-29.450000000000003
T002787,S08,2025-02-19,Sports,2.0,ActivePro,South,58.67,106.62,118.0,3.44,82.06,213.24,117.34,13.840000000000003
T000424,S04,2025-05-08,Electronics,2.0,NorthStar,East,262.4,340.6,137.0,5.57,153.11,681.2,524.8,3.2900000000000773
T000605,S05,2025-05-21,Clothing,2.0,StyleHub,East,28.39,62.39,21.0,2.98,72.83,124.78,56.78,-4.829999999999998
T002662,S07,2025-01-06,Home Goods,7.0,BudgetSource,North,55.67,100.25,32.0,2.99,93.99,701.75,389.69,218.07
T001353,S19,2025-02-07,Beauty,6.0,GlowWorks,South,16.26,34.23,106.0,5.13,126.89,205.38,97.56,-19.070000000000007
T000346,S13,2025-05-14,Grocery,1.0,FreshFarm,East,7.81,12.62,115.0,4.5,117.13,12.62,7.81,-112.32
T001438,S07,2025-02-16,Beauty,1.0,GlowWorks,North,19.42,45.07,149.0,4.75,110.6,45.07,19.42,-84.94999999999999
T002174,S20,2025-02-24,Home Goods,8.0,BudgetSource,South,51.18,94.95,109.0,5.64,160.21,759.6,409.44,189.95000000000002
T002459,S12,2025-01-21,Clothing,1.0,StyleHub,South,28.75,61.39,95.0,3.89,93.86,61.39,28.75,-61.22
T000381,S26,2025-04-04,Sports,4.0,ActivePro,West,50.01,103.05,9.0,7.26,233.64,412.2,200.04,-21.47999999999999
T002618,S15,2025-01-08,Beauty,3.0,GlowWorks,East,17.03,37.27,74.0,3.2,83.28,111.81,51.09,-22.560000000000002
T001489,S09,2025-04-30,Grocery,2.0,FreshFarm,East,8.05,11.76,56.0,2.86,75.46,23.52,16.1,-68.03999999999999
T000816,S08,2025-02-20,Electronics,1.0,NorthStar,South,249.12,301.0,126.0,4.27,98.37,301.0,249.12,-46.49000000000001
T002920,S28,2025-06-13,Beauty,2.0,GlowWorks,West,18.96,44.16,10.0,4.44,107.37,88.32,37.92,-56.97000000000001
T002747,S07,2025-01-29,Grocery,4.0,FreshFarm,North,7.89,12.15,76.0,6.76,176.36,48.6,31.56,-159.32000000000002
T000920,S24,2025-04-14,Grocery,1.0,FreshFarm,West,8.04,11.02,23.0,4.74,131.38,11.02,8.04,-128.4
T000624,S30,2025-06-06,Beauty,2.0,GlowWorks,West,15.79,35.53,16.0,3.11,112.2,71.06,31.58,-72.72
T001404,S18,2025-05-23,Sports,2.0,ActivePro,West,60.41,130.82,11.0,3.91,108.94,261.64,120.82,31.879999999999995
T000269,S18,2025-01-10,Clothing,7.0,StyleHub,West,30.83,65.3,0.0,4.67,140.39,457.09999999999997,215.81,100.89999999999998
T001114,S21,2025-06-23,Home Goods,1.0,BudgetSource,North,48.62,98.27,23.0,4.07,109.45,98.27,48.62,-59.800000000000004
T000998,S02,2025-04-26,Clothing,2.0,StyleHub,South,24.33,50.86,76.0,4.07,100.13,101.72,48.66,-47.06999999999999
T000982,S07,2025-04-28,Beauty,1.0,GlowWorks,North,16.17,35.52,105.0,4.92,133.06,35.52,16.17,-113.71000000000001
T002134,S15,2025-06-09,Clothing,4.0,StyleHub,East,31.14,67.89,81.0,5.09,109.53,271.56,124.56,37.47
T001616,S05,2025-03-04,Beauty,2.0,GlowWorks,East,15.92,36.95,29.0,3.26,77.61,73.9,31.84,-35.55
T002488,S26,2025-01-01,Clothing,2.0,StyleHub,West,31.18,70.56,58.0,4.72,141.33,141.12,62.36,-62.57000000000001
T001521,S25,2025-04-28,Home Goods,6.0,BudgetSource,West,42.95,81.61,14.0,4.07,116.02,489.65999999999997,257.70000000000005,115.93999999999993
T001499,S25,2025-02-07,Clothing,2.0,StyleHub,West,24.74,44.86,12.0,5.31,156.3,89.72,49.48,-116.06
T000686,S12,2025-01-22,Sports,1.0,ActivePro,South,54.07,107.32,50.0,5.25,155.09,107.32,54.07,-101.84
T001304,S23,2025-01-22,Grocery,1.0,FreshFarm,South,7.96,13.09,45.0,5.08,134.74,13.09,7.96,-129.61
T000237,S24,2025-01-17,Sports,2.0,ActivePro,West,67.35,138.54,61.0,4.31,126.33,277.08,134.7,16.049999999999997
T000123,S29,2025-05-10,Sports,2.0,ActivePro,West,60.64,125.02,7.0,4.24,115.75,250.04,121.28,13.009999999999991
T001504,S04,2025-04-19,Sports,1.0,ActivePro,East,54.23,111.53,37.0,4.04,86.59,111.53,54.23,-29.29
T002846,S13,2025-06-04,Grocery,5.0,FreshFarm,East,9.82,15.36,43.0,4.23,143.93,76.8,49.1,-116.23000000000002
T001369,S10,2025-01-21,Home Goods,4.0,BudgetSource,South,46.05,83.14,111.0,5.73,125.8,332.56,184.2,22.560000000000016
T000793,S01,2025-01-29,Electronics,1.0,NorthStar,East,226.41,292.9,63.0,3.03,63.75,292.9,226.41,2.7399999999999807
T002568,S25,2025-03-15,Clothing,6.0,StyleHub,West,21.84,45.05,56.0,3.68,96.92,270.29999999999995,131.04,42.33999999999996
T001508,S25,2025-06-07,Grocery,2.0,FreshFarm,West,8.37,13.21,12.0,4.98,143.33,26.42,16.74,-133.65
T001579,S01,2025-06-05,Grocery,4.0,FreshFarm,East,7.98,11.91,101.0,4.39,144.58,47.64,31.92,-128.86
T000560,S09,2025-04-19,Clothing,1.0,StyleHub,East,20.88,48.28,93.0,3.44,87.27,48.28,20.88,-59.86999999999999
T002395,S14,2025-03-05,Electronics,1.0,NorthStar,West,230.65,305.43,56.0,3.35,88.7,305.43,230.65,-13.920000000000002
T002252,S23,2025-02-16,Grocery,6.0,FreshFarm,South,7.73,14.33,145.0,4.8,94.5,85.98,46.38,-54.9
T000230,S15,2025-05-29,Electronics,1.0,NorthStar,East,217.79,259.06,88.0,3.98,124.1,259.06,217.79,-82.82999999999998
T002225,S19,2025-05-14,Home Goods,5.0,BudgetSource,South,46.61,91.11,32.0,4.96,117.5,455.55,233.05,105.0
T000070,S22,2025-04-21,Sports,2.0,ActivePro,South,55.44,100.97,130.0,4.78,125.07,201.94,110.88,-34.00999999999999
T001554,S25,2025-01-08,Sports,2.0,ActivePro,West,55.88,100.75,4.0,4.25,152.44,201.5,111.76,-62.7
T002602,S02,2025-01-13,Sports,6.0,ActivePro,South,59.46,121.18,45.0,5.21,150.31,727.08,356.76,220.01000000000005
T000464,S11,2025-05-07,Home Goods,5.0,BudgetSource,South,44.1,90.22,70.0,3.43,90.04,451.1,220.5,140.56
T002864,S14,2025-01-14,Electronics,2.0,NorthStar,West,230.38,293.46,0.0,5.77,186.41,586.92,460.76,-60.25000000000003
T000127,S05,2025-06-03,Electronics,7.0,NorthStar,East,292.55,416.14,147.0,4.87,117.02,2912.98,2047.8500000000001,748.1099999999999
T001801,S11,2025-02-11,Clothing,1.0,StyleHub,South,24.16,51.81,103.0,5.7,126.55,51.81,24.16,-98.89999999999999
T000482,S15,2025-04-10,Home Goods,5.0,BudgetSource,East,47.64,91.94,56.0,3.7,92.11,459.7,238.2,129.39
T001762,S09,2025-02-10,Clothing,2.0,StyleHub,East,26.63,56.61,129.0,5.32,105.89,113.22,53.26,-45.93
T001957,S15,2025-02-01,Home Goods,6.0,BudgetSource,East,45.69,81.91,60.0,4.65,120.39,491.46,274.14,96.92999999999999
T000795,S05,2025-03-12,Clothing,2.0,StyleHub,East,27.76,55.86,153.0,5.68,120.74,111.72,55.52,-64.53999999999999
T002592,S19,2025-02-16,Sports,7.0,ActivePro,South,49.16,102.49,51.0,3.77,106.96,717.43,344.12,266.34999999999997
T001729,S07,2025-01-28,Electronics,5.0,NorthStar,North,227.05,319.52,48.0,3.24,98.83,1597.6,1135.25,363.5199999999999
T002372,S23,2025-05-29,Electronics,4.0,NorthStar,South,248.77,315.14,34.0,3.79,86.74,1260.56,995.08,178.7399999999999
T002248,S02,2025-03-24,Electronics,7.0,NorthStar,South,247.2,286.02,77.0,4.56,115.66,2002.1399999999999,1730.3999999999999,156.08
T000923,S21,2025-01-11,Sports,2.0,ActivePro,North,57.09,119.65,124.0,3.55,88.4,239.3,114.18,36.72
T002788,S18,2025-05-18,Beauty,2.0,GlowWorks,West,17.07,42.24,60.0,4.98,138.14,84.48,34.14,-87.79999999999998
T001152,S18,2025-01-03,Clothing,3.0,StyleHub,West,30.88,67.37,19.0,3.86,91.67,202.11,92.64,17.80000000000001
T000545,S25,2025-06-09,Beauty,4.0,GlowWorks,West,16.62,39.04,9.0,4.09,134.89,156.16,66.48,-45.209999999999994
T000610,S14,2025-05-22,Clothing,2.0,StyleHub,West,29.75,64.31,2.0,4.22,140.29,128.62,59.5,-71.16999999999999
T001595,S28,2025-02-24,Grocery,2.0,FreshFarm,West,8.3,12.32,36.0,4.86,174.41,24.64,16.6,-166.37
T000090,S25,2025-01-06,Grocery,2.0,FreshFarm,West,8.37,12.5,40.0,4.25,122.31,25.0,16.74,-114.05
T000755,S24,2025-02-24,Grocery,2.0,FreshFarm,West,7.86,11.29,6.0,4.33,118.69,22.58,15.72,-111.83
T002334,S22,2025-05-17,Electronics,2.0,NorthStar,South,322.25,388.55,101.0,5.14,127.58,777.1,644.5,5.020000000000024
T002759,S18,2025-01-29,Sports,1.0,ActivePro,West,57.82,110.35,16.0,3.91,122.98,110.35,57.82,-70.45000000000002
T002185,S27,2025-05-19,Electronics,1.0,NorthStar,West,259.47,354.64,21.0,5.18,128.73,354.64,259.47,-33.56000000000003
T002500,S27,2025-04-02,Sports,5.0,ActivePro,West,45.15,84.01,9.0,4.25,119.49,420.05,225.75,74.81000000000002
T000420,S26,2025-03-24,Electronics,1.0,NorthStar,West,261.36,376.42,31.0,4.48,122.2,376.42,261.36,-7.140000000000001
T002411,S15,2025-03-28,Grocery,1.0,FreshFarm,East,7.09,11.43,33.0,4.05,102.75,11.43,7.09,-98.41
T000658,S29,2025-03-20,Beauty,1.0,GlowWorks,West,20.28,49.03,17.0,6.76,232.02,49.03,20.28,-203.27
T001506,S30,2025-01-10,Electronics,2.0,NorthStar,West,226.93,298.36,2.0,4.52,146.3,596.72,453.86,-3.4399999999999977
T002943,S25,2025-05-18,Beauty,3.0,GlowWorks,West,15.63,36.32,34.0,3.28,85.02,108.96000000000001,46.89,-22.94999999999999
T002959,S17,2025-05-08,Beauty,2.0,GlowWorks,North,20.38,48.7,96.0,4.35,100.88,97.4,40.76,-44.23999999999999
T002663,S07,2025-05-11,Electronics,2.0,NorthStar,North,239.89,319.71,20.0,4.87,130.62,639.42,479.78,29.019999999999982
T001846,S20,2025-04-18,Electronics,2.0,NorthStar,South,280.14,381.26,64.0,4.42,110.75,762.52,560.28,91.49000000000001
T002570,S06,2025-04-30,Clothing,6.0,StyleHub,East,24.3,46.01,58.0,5.22,148.89,276.06,145.8,-18.629999999999995
T002418,S20,2025-06-10,Electronics,1.0,NorthStar,South,254.65,336.22,44.0,5.38,137.12,336.22,254.65,-55.54999999999998
T000677,S01,2025-05-05,Sports,2.0,ActivePro,East,55.0,113.71,63.0,5.19,159.26,227.42,110.0,-41.84
T002032,S12,2025-05-16,Home Goods,1.0,BudgetSource,South,48.94,85.08,37.0,6.04,173.77,85.08,48.94,-137.63
